10.533866064,16.3528608718,18.5495747536,19.0776198318,19.7107344382,16.7063342327,12.1736842585,9.90817056927,14.1570671536,14.1591846009,11.8681702991,13.228973273,11.6462380125,16.5834673127,16.9965433409,19.0270762964,19.8640075245,17.2958468236,13.131818388,10.8073716871,16.397918422,15.386726666,13.876227735,13.941173436
12.4020994945,16.5039780973,14.3582479916,19.88322571,15.9366920418,15.6866173136,8.0107197565,13.1487812071,12.653998687,13.615285868,13.964467213,13.590575844,13.512729558,14.763514227,14.791145241,16.897968284,18.814977478,15.854899589,15.387278005,10.2893795559,14.855245163,14.19129849,14.714884169,13.005273875
13.7665090055,19.3474934973,16.3969042755,18.5844861279,17.74517096,17.1640477182,10.5211672792,9.71928898173,10.9355326045,12.9452422791,13.69029453,12.7680579762,14.9546183827,17.718519107,14.772451141,18.157543763,18.079490367,16.689986683,16.0057484669,8.446650561,12.731195549,13.080451568,13.959405973,14.80893721
13.0412720311,17.823183498,13.0146334861,21.86259843,19.043515381,16.798076881,7.6428595324,10.835685394,13.756942722,14.910766426,12.308361926,13.0794531298,14.2675085975,16.403668899,13.3208319618,20.468111161,18.607035006,16.009094479,9.77479428656,10.9536859901,15.18990281,16.9229468211,14.8179744589,13.9172687111
9.60835458227,7.6251957262,9.88831786813,8.57479262736,13.2693108012,17.9783562207,14.1573948371,2.72999784714,14.563128074,14.8964943107,15.9210260064,13.4430139592,8.85428487514,9.20939609407,8.03338092064,10.8290967155,6.13669833693,15.8167304943,15.66653738,8.7652005575,9.77667066129,13.8027123886,14.0923419371,13.7252484921
7.08876625036,8.67709737129,14.0876064036,16.1416111157,20.46106221,17.1250992514,14.9647340314,5.14310765329,14.9417381779,17.2001913186,17.8141345393,10.7423994511,7.21850239936,10.2593856291,14.1163213315,15.5014645077,18.9840327585,18.4719223285,14.9254389008,9.93621522277,12.4848959858,16.1880143569,16.4931371131,15.8350990992
8.80096230686,10.2912329351,8.48126002957,13.858780766,18.8001385021,15.4492420229,8.70652825654,7.12616109062,14.4472556185,16.4763696254,16.8215286123,16.3514326765,9.52402962892,10.1437773818,8.56585420331,9.80807597177,18.2438187654,17.4798636062,15.0627042062,4.11892972885,15.21532742,17.1294866769,17.8853357831,17.8202780469
13.7418034408,16.7627000083,13.4561918058,20.2419353708,19.8673895158,15.6728675283,10.8525570057,6.43623619467,14.230542205,15.6587362892,18.100262615,14.5931810212,14.6649924673,17.8166550782,11.7239454961,17.0013714018,20.9118485391,17.8733234991,14.0584970408,6.31770231164,14.4701879038,16.2813005073,18.2184273555,18.0947036064
17.0012712327,18.9555191467,16.2673251473,22.8726313347,23.6853884153,16.575956986,7.86856213487,6.76342864627,12.5867326807,14.122428252,16.1937364671,16.1474967862,18.7074093036,19.12552905,16.0738902155,19.5074580889,24.0902713479,17.4279187936,13.1016926492,0.745101487,11.4653994293,13.1791478136,15.0254158729,17.4850055014
18.7152208344,16.0910610419,18.5072284319,23.682876255,24.5322438325,19.2869156975,4.52157600169,10.323239543,15.3367809381,17.29747885,19.6153626953,17.3056090799,17.4552868747,16.1542741967,16.8244552533,22.5484595027,22.7366716173,19.1645677673,11.7547140294,3.19272815273,13.3710129,16.4280767593,18.74474523,20.2071090447
20.1499499094,14.3979446156,20.5405967769,14.4548007911,25.31067235,19.457356775,17.8603109697,-1.65037655237,12.0255903275,15.9931661287,17.9964542456,16.3893810608,17.5623648806,15.0359461881,16.1050106288,13.0360447811,24.9984255073,19.387124596,17.1386651773,-1.67969521167,11.3528163676,15.782956096,17.821924506,19.10538985
15.0885195713,17.2646474747,14.9772112913,22.5744999947,23.1662860187,17.508304558,9.95910618267,2.5589370856,12.940783955,16.6795504427,18.6486500753,18.271550704,14.4436068227,15.884233174,11.5718718299,21.4121054259,22.5176524747,16.6186945321,11.028102806,-0.0206630656429,12.063291155,16.8695242457,17.6302615221,19.0236790193
12.8126137315,15.0784322423,15.9529481077,23.2881713062,18.4667441962,14.6801895725,10.2436481763,13.3893743767,11.8587743749,10.751173115,11.1774050717,14.7419866442,13.96081103,16.3431607867,16.3501847417,19.1813147967,22.0152519375,16.7641757583,12.6721780922,11.9887641541,14.8439280067,11.6870845398,12.0678773467,13.9552196292
13.1279344139,10.1166034503,15.712190905,18.7316331607,19.1878495057,14.4163737779,10.6007014541,12.6267883029,13.3987091869,10.6616610726,14.0343254,16.1351053962,14.5068582292,12.5394185931,15.9413517185,14.7610438869,21.0852078362,17.4926416092,12.5886562794,11.9842375183,14.6571980131,13.3875070046,11.8970898031,15.92931549
11.6408934201,9.29033871246,13.6905644194,18.7272764538,23.5591652262,18.1703228054,14.7029703269,8.75299106285,10.5682754344,9.98351186585,11.4523517335,10.6854993561,12.3112011713,11.2715083454,14.7539135462,17.0628116792,24.0259957217,20.7835253717,15.632241405,12.2437551924,11.5456100242,11.5992380783,11.6346153722,9.60331585975
7.7620647155,7.51894376033,12.8081084083,16.2751110325,18.7566933,14.99134771,11.4298960165,10.2391381904,10.6825207417,9.81898740773,11.1926892018,7.53397893373,9.88663327827,8.92705253509,13.0196693073,13.0137805,19.23449842,19.8556917273,15.1482916745,11.1717910077,11.3817966718,11.8526040127,11.9737726736,9.42921041109
13.8916169239,9.99572726357,16.579540645,15.2656634042,21.1697482592,17.4348523615,16.6935719185,11.7635791937,11.2885277585,9.96984323077,12.7879739254,13.1534276662,14.2322944477,11.4674658752,14.73405968,16.8789192785,18.8182074846,19.9430334431,17.1216512708,16.7202616462,12.9829745662,10.3268785485,12.93283342,13.6363101638
14.8173620071,9.51990124886,12.3452903482,18.2318980821,19.6345738014,15.9321001657,14.899794085,8.72675506036,10.556140339,12.20856476,11.6593240069,14.8314782469,14.8329620177,11.4233660623,13.0778452015,18.8599894685,19.5822726623,19.4864555815,15.3920997215,16.0618456502,10.0704407977,11.2940296824,13.1318709192,12.8077832454
13.9974941064,10.2807145887,14.2949152988,16.7166653138,21.1653629767,17.74716392,16.6984414173,9.0968060054,11.789058381,14.5560914627,15.5099614727,15.5329546047,13.9081791413,13.052741762,16.0964433827,17.1757859453,22.0561839967,18.76746691,18.6520060764,11.8846168855,12.3577038114,15.045626305,16.4113169671,18.1604752871
