18.8857764184,16.0776407453,13.5571994234,15.7450789068,15.43296725,12.5081220568,20.9421502133,16.7492020667,12.4731313955,14.4721858322,13.3255375089,14.87292768
18.8318964805,15.9141084289,13.7426519201,15.7311130384,15.2184324811,13.1321213621,20.62551186,16.2297981467,12.5031492386,14.8662289217,13.5914966933,14.8372316122
20.6236151912,18.885157122,15.4892799555,11.1326366112,14.067617264,14.2794531667,18.3401175033,19.162112466,15.8507912973,12.1465196337,13.9139250227,15.0425605167
21.7792492382,18.0287495353,11.3353636892,12.8778690376,13.6635316412,14.3494188624,19.8131419418,16.8893427453,12.903470096,13.9921819853,14.80467241,14.1913705231
20.6948165591,19.7441618174,14.7810475342,9.09270869935,9.10315495382,16.7750176627,18.4242891777,21.6578324795,17.1908850977,10.8469594473,11.9878535364,16.2195718991
19.202439709,19.8457496162,16.0685632957,6.92314020888,7.568029465,13.016185699,16.4785292722,22.13949358,18.1718890075,9.24911705483,9.57923806371,13.6466439954
18.2580818012,18.5994870196,12.4805549512,6.76531849584,8.05432773056,12.1254731952,14.1746344146,18.52565122,13.8085626129,9.49483446572,10.0122338172,12.2608103715
17.2086005676,18.869109424,15.0671782824,8.06357145712,8.18590962096,15.4344096991,14.1448072778,18.1723092264,16.225599444,11.1756019824,10.6388817926,15.4658280783
26.01905353,20.873497919,9.66887651771,13.6246414648,14.6153956867,16.5777337705,23.0651344985,21.9596429165,6.26667417075,12.3245203615,14.569555977,17.134492327
26.2810675024,20.6951857343,12.0470682246,14.9147546657,14.6449536933,15.8622858755,24.639966956,20.200995291,10.4874188368,13.7428826505,14.6515449675,16.1143786775
24.8516059882,20.4894856382,12.8451259661,13.6403123177,13.2392793695,15.8452231762,23.3250236129,19.8117289348,11.9219764602,12.9224309686,12.6858824524,15.5209775357
24.2060233548,21.4155609104,13.4811854413,14.7177327965,13.9273720413,16.267839213,23.3605050822,20.5663013778,12.0147415022,13.9011840341,13.8261177836,16.038681385
21.5335354381,20.2777274695,8.9106067328,8.52376204465,7.6844469574,9.95103288545,18.2287877035,21.8059705425,12.0398272543,11.7497986628,10.4463488204,12.231268925
17.5432128837,21.1773746879,21.2877066332,7.98353525447,8.13079011326,9.39546974579,14.5453160244,21.2322191132,20.7586806737,11.9547904528,11.6737127894,12.8300854056
18.054600466,19.847989921,6.60439338915,8.7311572118,8.84238707085,9.0686890061,15.088952225,21.0870757458,7.56203493479,8.40450406426,11.5070370737,10.8497666406
22.2347396753,21.0082603324,15.9747825434,7.81276987,8.98623888618,9.73128964047,19.2296537076,23.1740367253,17.149443355,10.2539385656,10.8952117215,10.9700083999
20.9679441105,22.0764218635,14.4491500904,8.69987154895,9.71564825779,13.4095945753,21.6390768447,24.4865910174,17.5821071568,7.96823486874,8.65539366284,12.4811483633
