-10.296694683,13.0017255732,12.4082139649,4.10180777772,5.75602602872,12.5946120934,-8.34649478839,8.50761804072,13.1630655154,6.17539043244,6.12635223217,11.7367810705
1.05402484647,16.3083316635,10.9568940111,4.84907927356,7.30437900788,12.3173841052,-0.538988573375,15.3488409525,12.2026386756,7.1298905555,7.70841170594,12.7511831105
16.9561960729,16.0943685836,13.8357201342,11.4285594846,10.2489202689,12.0221351624,14.1547820258,15.4521414843,14.1618534293,13.2212531021,11.5726271421,12.0295626946
17.1108900243,15.9801092007,13.8166880775,11.4474057376,10.2370975681,12.1529859316,13.6878628617,15.662284355,14.2002447629,13.2799930079,11.5695927631,12.1073799886
-3.16863243862,3.41423747408,18.5179382108,13.4910024337,16.9934536583,16.6975727117,-6.92362057183,-2.35405726238,18.4688893562,12.1952561765,13.0787714926,17.3602207483
-4.29419457112,18.6458407429,17.1189930633,11.7618332214,13.3374845152,16.8507922759,-2.52498937309,18.3148978517,17.7382788209,14.1062613939,13.6234709987,17.9933519587
12.0028376871,21.1350390745,15.8590919541,13.4238676605,16.267122571,14.1911859216,8.6525043478,20.9676915555,17.3115242189,11.3679248511,13.4579582068,19.2073441079
-0.629092750727,8.26027344086,18.78998502,11.3071525958,18.3254514273,13.1470426526,-4.09184197055,4.583876644,20.923596231,10.3259426506,14.6070450633,17.1524967429
17.863489215,20.5396251083,18.4769805311,14.4784960694,14.6257269572,17.1849853,17.5662690457,21.8363646106,20.070432785,15.21806124,13.55374859,17.6487069506
16.0622206628,21.8815844228,16.6912029211,12.1895856872,17.2931376128,18.1065641444,14.3763318291,20.2228954959,16.8581893235,12.85343148,16.1799250853,19.4249350106
-9.83129191623,19.2778934182,19.1338112314,13.7104349725,14.1052479292,15.3561678258,-8.54250969643,18.9831356911,20.8090266595,16.5902482222,13.0283073981,21.1287878095
-8.04751054083,17.23027392,20.2306679832,16.1378312241,16.9136734436,18.1649097749,-8.85674283032,16.1197086192,23.2671953795,19.4219677141,15.0656704168,22.4932599959
-9.19157258792,1.83086152874,20.2880956791,12.7574437168,10.9698107775,19.7221851977,-3.21416243443,1.25638904583,19.2135399213,15.8565323087,12.9676857852,19.6337243422
-4.91123962309,5.22428047639,18.8155100468,15.4459415271,8.40016229936,17.4161218664,1.98007765641,3.94125757073,18.0755398591,15.4887114061,11.787135696,14.3743470314
5.0680693026,19.7889989033,19.162909344,10.2564090222,9.16991943964,17.3088377696,3.08502273243,19.8383593693,21.2812516714,15.0682428379,11.6909759564,18.3411070936
-6.19578391031,-3.03373873308,19.9677254377,17.06598478,13.2164394908,10.7820831182,-10.4579419552,-8.719619886,19.8078756975,17.8205397917,9.7264898245,11.9927253981
-10.0033378823,12.7418219006,21.5864997417,10.913679988,13.916123707,17.9120318256,-7.11739848555,10.2884996585,20.7981058355,13.1439833408,13.0461852132,19.2602748359
-6.423714006,14.7301446103,19.23021361,11.2998146027,12.9616451005,14.9965502262,-9.6999210395,14.4359005838,20.756593431,12.0258329066,11.5833336784,17.1226003924
-5.4181557866,17.2007987635,20.972423175,11.2485953426,11.7402695419,16.5141129745,-5.71592338935,14.6365890666,19.897397687,12.8923648212,10.9781487603,16.281986394
-2.59461253143,20.1435486971,21.0629683924,13.1400720903,13.8697659462,16.5180433089,-2.22817773557,18.1035053886,19.1904510955,14.706875166,13.305552005,17.939827039
-13.5551970121,-2.42681812304,18.069894333,11.7054028409,11.5496596805,15.8733047913,-13.0266477491,-6.81151554668,16.8749066327,14.2247916431,10.6425323185,16.3861844795
-14.1635775589,3.21757841561,20.0467407474,9.70512705191,13.3579110574,16.256953569,-12.6802643051,-2.13837114761,20.3875244874,11.0261290412,12.2451387607,16.4315581343
-14.9831562247,6.95481077809,19.4194866696,9.67191772635,13.3315453022,15.6466812759,-14.8309125244,5.09514822973,19.7894774073,10.451978605,12.1730008221,17.2945738882
-12.552656727,2.29370606,19.6424191365,10.5049884117,15.5378914065,17.236319868,-11.2358137217,-2.6455249823,18.5287230417,11.715701653,14.3647805772,18.4249365113
16.5768475292,15.8743635311,6.74854570308,8.76996813746,12.1819824031,9.44031663558,16.8153312817,16.8493088892,9.71910411033,10.0004011705,11.7231625225,12.44086514
18.3777616086,14.3980197644,9.45289454957,11.7041381457,10.9884528083,10.6454333164,18.1803687307,16.402860437,7.24885817064,9.93183017615,10.3052456478,13.9792444185
18.7950584543,12.8894696189,7.41474114764,8.61451987679,11.0107294946,11.8484306688,17.9066458379,14.4226687864,9.36938349646,11.0856999246,9.64611162369,11.7478829365
16.021165936,13.3726077049,8.78848769636,9.98303104236,11.3731463674,11.8758852771,16.0425157579,15.582164969,6.88208045179,7.26978828786,9.74092955657,12.8868561421
-1.62984395878,15.0145768264,16.6531501706,10.6281180888,13.9848887018,14.6292971395,-5.06971990905,11.8889654857,20.3902387632,10.8334736319,15.8174842318,17.6597969509
-4.56072641673,15.3492765793,18.5783720518,11.6888511668,15.718151995,14.631143816,-2.82724199982,15.5463173575,22.6355084755,13.067676489,15.4862960127,14.7462869464
1.97565868914,14.3490230529,16.1398217891,12.0947874871,15.0123733468,14.5099961121,-3.20402522614,12.5325898048,20.169639399,13.1698868895,14.812920571,17.8177806943
1.9460359447,14.0518649923,20.7023426015,15.3154503755,13.3061482135,15.9135023555,1.68108254075,9.99830424045,17.8562532215,13.976004212,12.5380755325,15.7026604326
