13.6900847011,14.9946139072,16.3676048278,17.132534481,17.5912328981,17.9489952143,18.1202619733,18.110886116,18.2718449307,18.419240015,18.5126417786,18.6165586862,18.6941279135,18.7587231562,18.83931966,18.9026768481,18.9505640093,18.8111690834,18.6097550564,18.184088006,17.6894303842,17.1859817976,17.2557680899,17.3618737403,17.3459615926,17.1553655573,16.9617754206,16.7211833036,16.5891690736,16.6445283912,16.775330961,16.8200853445,16.8990505796,16.7872557134,16.7881332979,16.8280431996,16.8859658495,16.9380388464,16.9914770254,16.93136446,16.9302274469,16.9001677347,16.8538595164,16.8398494403,16.8643828222,16.8667160902,16.8678625852,16.8726631341,16.8648908132,16.917209168,16.9134940713,17.0318869478,16.9290806266,16.5529037159,15.9925901822,15.420136077,14.5250540502,13.9009655601,14.1864673262,14.2505735423,14.0639876887,14.1999506923,14.3488036436,14.2346730593,14.234971838,13.9944365182,13.9014094727,13.7676522026,13.6443945614,13.7007962865,13.7211854738,13.8005074583,15.539664066,17.1341334584,17.4145344731,17.7235211368,17.5441363087,17.7719019215,17.7533987954,17.6848377061,17.5992337885,17.4075133943,17.2913815862,17.1806092166,17.194342453,17.3162034136,17.3740890441,17.3084279588,17.2369290442,17.1606039192,17.0484063893,16.9112822827,16.738173464,16.7201344149,16.9756621285,17.0036824952,16.9238660552,16.873762078,16.9209636975,17.1012896002,17.2495062963,17.2689894094,17.3130473727,17.4831509448,17.5530585173,17.5107214058,17.3934801697,17.1379601745,16.7890678991,16.3698958256,15.9238553694,15.5516133461,15.40173027,15.2978880973,14.8571809414,14.3904817798,13.8496747308,13.5211767412,13.2002216994,12.8312828465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.8635044644,12.457191459,12.3780039402,12.8716165666,14.7597785174,15.7703783498,16.4978923658,16.7794263732,16.8445568258,16.9678860385,17.1639021666,17.3663525305,17.438971813,17.6868092022,17.783422165,17.9086107831,18.0326475006,18.1813013054,18.3169744912,18.5683926285,18.6856367616,18.7162991276,18.68627243,18.4645841302,17.9766078714,16.9262541456,16.7623629439,16.8442287953,16.8534021624,16.8150091923,16.8282676293,16.8628877305,16.8069538321,16.8780757512,16.9256821005,16.9590726483,16.9816861693,17.0547874917,17.0272266915,16.9976061786,16.9685377775,16.9900305521,16.9819057751,17.0017139546,17.0050304563,17.0060507024,16.93001653,16.8627629921,16.766119683,16.652016292,16.6855512857,16.7321753866,16.8023539408,16.8343734733,16.9678657408,17.0335281327,17.1550890365,17.1982592391,17.2053351905,17.103417655,16.8634033787,16.4126184474,16.0318823887,15.4915291567,14.578758234,13.6071287925,13.45465173,13.3565645102,13.2159957255,13.1653992853,13.1263036464,13.110185728,13.2341747501,13.0595041196,13.1505347237,13.3300514962,13.9217123033,15.0413859519,16.881041347,17.3272604713,17.532234588,17.375537767,17.5450226056,17.4687304385,17.3966489561,17.156089838,16.9275164375,16.930858758,16.8890504356,16.8712050189,16.8606504958,16.9286111909,16.9556139863,16.9508353307,16.9823896143,16.974695012,16.9379505445,16.8378282267,16.8548158477,16.9664968452,16.9556679689,16.8609001936,16.7474834856,16.6504938434,16.6017229693,16.517950872,16.4576708447,16.3970541166,16.3149427588,16.2124475239,16.1283062411,15.9459634838,15.6883686561,15.2273091748,14.5604715352,14.1140137276,14.1356772329,14.140062635,13.9786174071,13.6726135443,13.399489306,13.2592397199,13.1701346809,12.8172139528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.6664533014,12.5349256024,12.508530091,12.4762710209,12.44463899,12.420998171,12.4646443128,13.6026671822,16.2666306738,17.1768684213,17.6641364443,17.8387379375,17.8519269478,17.8631000823,17.8769584972,17.9050606207,17.964235058,17.9570869285,18.0941850465,18.2599599436,18.4730308344,18.7036794925,19.004187963,19.2319776013,19.4603858248,19.4821763468,19.2516176644,18.5433431612,17.5698460587,17.107969849,17.0945414619,17.0771051172,17.071707078,17.0529688317,17.0421751751,17.0588322729,17.0844487757,17.0748819289,17.0883387269,17.1445777924,17.1969262769,17.2235942232,17.2518288153,17.2056152256,17.2005774896,17.1114034316,16.9835434299,16.9225975023,16.9135351094,16.8444624601,16.7989478054,16.7308178065,16.8426651437,16.9801652355,17.2201199221,17.3850473346,17.3538783437,17.3077279461,17.0851137864,16.7562953496,16.3965948864,16.0023707656,15.4525991012,14.844784349,14.5039420252,14.1729136899,14.1910099512,14.4505962204,14.5873642716,14.9345169122,15.1481149616,15.1951147752,15.3389470665,15.28649945,15.3378174948,15.1060114095,14.5876343713,13.7333493852,13.4095265189,13.3548012689,13.2344399676,13.0158738268,13.0425641919,13.2545944991,13.6296209222,15.3826724315,16.4770216562,16.8286738983,16.8490828337,16.7090068055,16.7519669735,16.7847113371,16.693240697,16.6826280821,16.8876700098,17.0101275708,17.048195582,17.028500299,17.0585609723,17.0691721916,17.0536497827,17.1222836137,17.2168038641,17.2926455499,17.318096555,17.3223975505,17.3006102508,17.2159039712,17.1839537279,17.0907319622,16.9627489893,16.9501107464,16.9989606516,17.0273763334,17.0391620357,17.0368585105,17.0202439275,16.8756537795,16.6979506786,16.4924138275,16.3338624659,16.1975526816,16.0169291002,15.6627650564,15.095470663,14.77346081,14.4171289176,14.2816430543,14.0467418528,13.8002947217,13.0914894818,12.7167719804,12.7200454304,12.6556578449,12.300236166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0829155543,13.9611573263,16.1887174807,16.9432696086,17.3999498787,17.5369770199,17.6388938606,17.6926351068,17.7892008368,17.817977132,17.9298490536,17.9733844035,18.0014738057,18.0863940085,18.1396472387,18.1820200403,18.0099195394,17.7485263349,17.1182992594,17.1387260013,17.069201535,17.1692910819,17.1924234805,17.1857834379,17.1792473855,17.2202587364,17.2233321078,17.2504568972,17.2359032326,17.2283110027,17.2313319299,17.2135719442,17.2223039608,17.2369846847,17.2385836504,17.2312112009,17.179619204,17.136270816,17.1252127256,17.1316907245,17.064826297,16.9152974394,16.7715870362,16.7300420921,16.6550103899,16.6511229919,16.7485197603,16.8951987943,17.0565660011,17.1430034162,17.1688422566,17.1183236692,17.0069788138,16.8523081819,16.5803077293,16.1710661565,15.5070183401,15.257696941,15.7977089102,15.6578953555,14.9936681829,13.7249971662,13.7303828003,13.8383881279,13.8675343386,13.8938253398,13.7519138869,13.5221159867,13.2915219152,13.3723415646,13.7861371062,15.7027619424,17.1637282622,17.60142563,17.8532098102,17.7711415729,17.8859701439,17.7702698737,17.6051875492,17.4431805564,17.329258407,17.3085651823,17.1972306982,17.1201035763,17.0493186211,17.0798618732,17.1218018943,17.1853280289,17.1517516391,17.2211588551,17.3365016103,17.4246736732,17.3769870989,17.2039152823,17.0859610463,17.1527701638,17.2114559984,17.2738000423,17.2539545346,17.2688961993,17.2321746345,17.2700791252,17.3765390879,17.3515596963,17.2117232636,17.0708084826,16.8294561517,16.6351699345,16.4631128699,16.1366999231,15.7352239936,15.2555177183,14.5882393501,13.7634658514,13.3488244975,13.270473409,13.3952865211,13.5284587437,13.4011037347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.9512707907,15.6903170203,16.183864728,16.6831428612,16.532650323,16.9469907689,16.558077564,16.9842773842,16.5582254866,16.8565353163,16.4983112245,16.811022209,16.7850565058,16.8035255558,17.0222528437,16.8532531173,17.1946460916,16.9334343465,17.6175746849,17.4221877417,17.9463935612,18.0730991383,18.0739566148,18.3122515542,18.0240905057,18.2706836237,18.0749776351,18.0226965545,18.1875660829,17.890294804,18.401977225,18.2267789632,18.0218540353,18.2862388911,18.063896685,18.4704450033,18.5738576867,18.3413959181,18.6246318293,18.434962601,18.3928655225,18.4446895008,17.9636362437,18.0757440239,18.00101377,17.6658953326,17.7920003385,17.4300175736,17.3069067936,17.5350412712,17.4510903869,17.2773412143,17.475049625,17.18534269,17.0610830703,17.3009067209,17.1456532792,17.3631502949,17.2086893241,16.7914592644,16.8580848199,16.8205909988,16.6251100858,16.7300531137,16.4695319865,15.8541988309,15.980819776,15.3899765098,14.7702231297,14.6567435684,14.5638287445,14.5799380365,15.003178501,15.2240216394,15.2947724258,15.5787705439,15.5056031866,15.2841501523,14.9757705488,14.7023128196,14.3647306197,14.1460760853,13.9920612137,14.2501790418,15.2753943845,15.5081421793,16.1739872384,15.8234054836,16.7629379527,16.4796946275,17.0627866393,17.6098250027,17.4908689874,17.9706234683,17.4684430168,18.236378674,17.9365767811,18.4732574007,17.8864142808,18.5538458958,18.1189632907,18.6153867141,18.1058108149,18.519448431,18.2033583934,18.4561017493,18.2401830635,18.403401754,18.26906123,18.3427315682,18.4935869426,18.381733362,18.8241807445,18.3632895458,18.9510251181,18.4172332843,19.0018719823,18.3918912457,18.8834272211,18.1094416263,18.5030494555,18.1549874973,17.9562107586,18.1831656283,17.5036828971,17.82144876,16.944264087,17.2907210814,16.4098731486,16.0582267209,15.9341802489,14.9763107203,14.9284318104,13.7911726834,13.509780972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4384260065,15.9693971032,16.1621187354,16.7533077452,16.8975007737,16.8602274758,17.2234019852,16.9600184737,17.285855732,17.0426414658,17.1598409128,17.1992568442,17.0339087017,17.2552558245,16.966896803,17.3925593347,16.9965840981,17.3126932677,17.265077904,17.35836569,17.6027590669,17.4571172899,17.8434160362,17.4811709934,17.8692130622,17.7503101114,17.7934575793,17.979172489,17.7547816836,18.2317998071,17.8998688373,18.2713999839,18.2328667854,18.0900150819,18.3594469975,17.8987342051,18.2538396266,18.0638338476,17.8781188554,18.1204554651,17.7282806771,18.116252873,17.8371305352,17.623942764,17.8126105105,17.1999507983,17.633651579,17.3435581801,17.0468654126,17.3541916972,16.7426343449,17.1846586283,16.8129062847,16.4413759522,16.7538849334,16.2274549418,16.6084897565,16.6339061876,16.2324745306,16.6348827182,16.0952667196,16.2059182378,16.2797057558,16.0291112804,16.3308948777,16.0838990578,15.7708928954,15.6689423791,15.0213031937,14.7701771012,14.7962458272,14.3177183205,14.2539567961,14.3668822138,14.5559093006,14.7161594471,14.8934919104,15.2193963029,15.180763515,14.8778779469,14.7212341735,14.497289383,14.5538268185,14.5457168538,14.6159317568,14.6243898649,14.7736172182,14.844121688,14.4206981714,14.0940150672,13.9421849949,15.5928036026,15.8024159291,16.907176497,16.774312723,17.1192626988,17.4390820934,17.2208642454,17.8359141429,17.5654223013,18.1843968645,17.8020331938,18.3042431873,17.7650253525,18.4197808316,18.1001590154,18.5304032983,18.2051007828,18.4171901716,18.1952299098,18.4050262068,18.2299207575,18.4269845072,18.2855619455,18.3334252877,18.3723707461,18.3096246441,18.6460484577,18.2329183748,18.6941918056,18.0894636845,18.5749734688,17.8448361096,18.3784044851,17.6539727432,18.1523380653,17.4124948694,17.4984310044,17.1131818145,17.0711814226,17.27567035,16.4563683934,16.8579371448,16.1344071667,16.4193452916,15.5571134383,15.3036717631,15.2163206237,14.7228337665,14.7106590594,14.9224051907,15.1204161689,14.9757061838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.2925272096,15.3316550033,15.0206752588,14.7250559288,14.8569499636,15.2279880204,15.5510837557,16.0745613514,16.4960537146,16.683407449,16.5768505879,16.4358156666,16.4263951294,16.5017516041,16.4968789557,16.473662386,16.4363333736,16.3042634017,16.0182106372,16.0622791717,16.1379750754,16.5718647526,17.0175431967,16.8704790723,17.346356515,17.0420951305,17.4113238954,17.4147258888,17.3614729259,17.6189887472,17.3295429434,17.5892382974,17.1866587626,17.5990619909,17.5858407723,17.551870652,17.637295039,17.4246282169,17.6242998939,17.6332591722,17.8775723287,17.6036446038,17.8054797079,17.7679650877,17.8927761664,17.9038825727,18.0106045668,18.3920797055,18.2364411899,18.6325236949,18.4669804485,18.6384512661,18.6715922829,18.4680302153,18.66478505,18.0990746032,18.3800460178,18.2290175216,18.0828371967,18.2373095803,17.7334926325,18.1043785214,17.4364871138,17.4960633441,17.4199903916,16.9620589978,17.4833892568,16.9836124531,17.2992199851,17.2774089832,16.9757408717,17.2528545816,16.6686372433,16.8694926734,16.8166605372,16.3723906807,16.6674081771,16.0957808325,16.1318401113,15.9899067076,15.8333885065,16.4393926997,16.4178127098,16.4860848634,16.337630374,15.6988956637,15.6009159264,14.9715334469,14.5952261733,14.2191861321,14.3444586587,14.4738762076,14.8913657081,14.8143427582,14.7709687891,14.890788863,15.0177575741,15.0703497654,14.9227737316,15.0414443607,15.1317544994,15.0374598735,14.787145135,14.3207489401,14.068542227,14.2124227194,14.3193156211,15.6024059827,15.6192382669,16.0891683338,15.9350765823,16.5289260267,16.9993214685,16.9924461976,17.5648825606,17.2697401268,17.8629919253,17.4350912373,18.128192951,17.7382148839,18.3785174847,17.8914917829,18.4493079977,17.8496336333,18.4540973659,17.9005452875,18.5242117396,17.996355364,18.4970898648,17.9955065571,18.3604048855,17.9993174509,18.2285954308,18.0553822051,18.2297303207,18.1184258066,18.0059027308,18.1124095138,17.915544371,18.1399815231,17.5030547476,18.0282216845,17.4049530754,17.8633449439,17.0846885495,17.520896927,16.6997432535,16.5177505076,16.1922340153,15.3133208397,15.2469968586,14.4226442391,14.552216794,14.1043163502,13.6233843107,13.6094439711,13.2141522646,12.9199382139,12.5573982566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.9998292133,13.7028236318,15.5581435208,15.9525394821,16.75695441,16.4348988446,16.9082690684,16.8575379916,16.8477628786,16.8519415519,16.7006611475,16.9075810661,16.8078806039,17.1275422851,16.9327188892,17.4005815575,17.036437964,17.4370051227,17.2395671434,17.6211866032,17.3459822489,17.679448352,17.4405077078,17.7887257608,17.9677929209,17.8730003002,18.1052500601,17.8994935219,18.1191741567,17.7021473807,17.9402548064,17.4240846651,17.9002784702,17.4669805753,17.7278996177,17.4137987232,17.6236009434,17.5702982263,17.4273629965,17.6101435404,17.4962159823,17.7836282614,17.2799806473,17.7024766953,17.2329492484,17.4246270247,17.0926429737,17.0252786311,17.0182376237,16.606127849,16.7771266024,16.13470096,16.6569379011,16.3697000279,16.6423628136,16.7314465221,16.4139936435,16.8890561972,16.4669751737,16.7546312665,16.6334743468,16.0912528862,16.112804591,15.3666814542,15.6696489897,15.790656412,15.8599668419,16.073403705,15.506427992,15.6313473895,15.0454130937,15.0267789785,15.1170508475,14.8103098918,14.8773531173,14.6355773647,14.6025952026,15.1251219918,15.4270626435,15.7524272353,15.7229671233,15.5584490728,15.5941785236,15.749561997,15.7225173824,15.2389334298,15.0193475806,14.7769780518,14.6232680739,14.3409577549,14.0117293846,13.8463258332,15.4904213647,16.1741675768,16.1380588573,16.8719429562,16.5814237804,17.2774001627,16.9955146861,17.7642463555,17.4562699728,18.1449703317,17.7611774843,18.2947218744,17.82691722,18.3903900038,18.0034335258,18.4666099938,18.0064793252,18.4973391215,17.9750345812,18.5078559481,18.0011540547,18.5260181236,17.9688171147,18.4485496456,17.8640229455,18.3650702548,17.8915486901,18.2376985073,17.7589631258,17.9916178764,17.5853039216,17.7134934221,17.5172320377,17.4355591963,17.2272980897,17.1025461473,17.0899825778,16.41935408,16.6910589718,15.8920303743,16.1391582442,15.3007912466,15.4139419231,14.7598860461,14.1362932528,13.9674226259,13.7617197441,13.7855174326,13.6885771667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4803772754,12.4143326559,15.3923304129,16.3845730811,16.8851764879,16.7680446599,16.6911606969,16.7865338782,16.4968943582,16.637683866,16.8496262711,16.8412189199,16.9476925702,17.0619256074,17.1289205812,17.2359955539,17.2977210561,17.3273159866,17.3191804656,17.335272203,17.3772342497,17.4562929615,17.5241688207,17.5801102776,17.6182420406,17.6328046197,17.6905391021,17.7920512828,17.9005772964,18.0579484231,18.1632987638,18.2227467563,18.3510002299,18.4855300923,18.6971418783,19.0176522143,19.3500012626,19.7984697057,20.0165725752,19.7672192342,19.2194172454,18.8126615003,18.6296113006,18.6415852667,18.51141766,18.3996607956,18.2945382305,18.2772589054,18.206871508,18.2191385616,18.1898216954,18.1868093558,18.1849124299,18.1979612712,18.1946199829,18.2139480953,18.1682451603,18.0739708574,17.9719641797,17.8871242369,17.8205483613,17.7635151242,17.650956794,17.6157410933,17.5937420975,17.6133825194,17.6167947958,17.5616846599,17.524437479,17.3985278076,17.2670350966,17.1649051699,17.1649526536,17.2059167634,17.1367688759,16.8875169023,16.683743486,16.2959511559,15.8720883376,14.4637498874,13.770819501,12.8692523243,12.9317890792,12.6093025899,12.0485539282,11.3241917569,11.8386514177,11.9720161529,12.5580568371,12.6035740223,12.5634019931,12.0013329058,12.0233227293,12.1971956108,12.3077931222,12.1523417095,11.8499492234,12.1655143022,11.6446124332,13.3553703357,16.613046562,17.4613560137,17.9209673587,18.0353465238,18.1690065664,18.367954054,18.7071168099,19.0442275326,19.1765358813,19.232329597,19.4933921513,19.60515296,19.7323739026,19.7769392698,19.7261569204,19.7343984423,19.753182209,19.6833987036,19.5982315493,19.3111694285,19.2100211073,19.1524161812,19.0910221054,19.0235902846,18.8794808602,18.8993634548,19.0231131653,18.9208685001,18.9967097595,19.172561693,18.9355011162,18.9742157701,19.0266496677,18.9479229392,19.0615248924,19.0007121158,19.2113170765,19.1053566272,19.2219077542,19.0242982819,19.1281195274,18.891718451,18.9640515643,18.7074118869,18.879206773,18.6261272993,18.7209649708,18.3474629077,18.3942980571,18.2405887592,18.1521904826,18.0782800232,18.0093235661,17.9383131915,17.7866714842,17.4814631986,17.4272653164,17.224560199,16.9368961541,16.7926583934,16.6872373415,16.6716603551,16.4271028256,15.90308279,15.2630497586,14.6067613328,13.5222567726,12.6356425539,12.1827146527,12.2688383368,12.2546253697,11.9252035818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1609033021,15.0193635834,15.9817748082,16.5787494515,17.0380601129,17.5480561267,17.7680417056,17.8813958578,18.0385675989,18.0935796847,18.1087579896,18.15273377,18.2014906512,18.2007134705,18.1717671824,18.1353114734,18.0983066909,18.0621283137,17.9889319662,18.0231792584,18.0527425285,18.0552097936,18.0426899028,18.0647182674,18.0598268142,18.1197553679,18.1748617849,18.2274261376,18.3119094082,18.3646794474,18.5029014373,18.7730029855,18.9334101975,18.9282202293,18.6247463659,18.0119285052,17.684869925,17.668243032,17.670036695,17.686963251,17.6587261384,17.5862100307,17.5828263952,17.547946092,17.5535911805,17.588898039,17.5701258784,17.4548747583,17.5006413947,17.4870507248,17.5095133287,17.5272923092,17.4193067003,17.3213117937,17.3629404269,17.351326464,17.3261352306,17.2835512568,17.3142106424,17.2317992989,17.1860422935,17.2605552307,17.1920110029,17.1307091711,17.1110741044,17.1194331791,17.1368887015,17.2020300161,17.1963800389,17.1672016182,16.9957523047,16.846874877,16.7438411383,16.6195712225,16.6063888277,16.5917731666,16.5531128897,16.6601141737,16.1531925268,14.0885823134,13.1469128386,12.6061298958,12.6815332422,12.7326230336,12.2633953891,12.0873104044,11.5992613551,11.2495777625,11.8257829994,11.7316367185,11.4958547629,11.0068112132,11.7343217538,12.6672971901,12.8829928217,12.651513121,12.6839525964,12.2615136576,12.3739178424,15.7632163895,16.2085685734,16.3534710169,16.8483660719,17.1419728629,17.4714476209,17.8183838272,18.0944883193,18.3030212783,18.4543286589,18.5359698821,18.5679604857,18.5751276587,18.5549487702,18.5311435991,18.4914853273,18.5054509602,18.4940766403,18.4921495874,18.5072318168,18.5091997912,18.4831130009,18.3711653213,18.3608330219,18.4007277717,18.4841702471,18.5979939559,18.7032091129,18.7419804485,18.7759088289,18.753464468,18.656929589,18.4988515502,18.427987571,18.3787442756,18.2521424074,18.0866332431,18.0300472022,18.0190609867,18.1565408598,18.0782705584,17.911695342,17.9229016172,17.8978593863,17.8519357265,17.8001715841,17.7494747028,17.6425369034,17.4701365469,17.374561061,17.3445609035,17.3185811289,17.2644951767,17.1227090339,16.9049736247,16.9103878446,16.6165678394,15.9568664193,15.8387661183,15.3106532306,14.9061006088,14.5587120049,14.3302546897,14.2666213334,13.9404715024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
