-10.19553798	-7.737121125	15.80831678	15.84972685	3.536027983	-11.82269298	2.612460891	4.019470868	11.96295105	6.414205865	-12.96023367	-9.84117511	-5.171293511	0.250765657	-11.05402595	-1.187698058	-7.640849395	-6.936811581	-9.483316019	-7.985631902	-9.858960328	-8.850482883	-8.96010662	-4.016290915	13.36364496	16.74631869	16.941633	16.25518361	8.34130935	-1.361650743	4.299525148	2.076893382	-0.731076662	7.157956013	0.116025001	7.530205562	-8.706518337	-1.887375489	9.362983576	-6.986413673	18.02757941	19.15181389	20.46292972	-4.286784163	2.711821751	2.5191491	4.051825245	9.477775507
-10.82476264	-7.912123495	15.28826908	15.4423987	3.080517538	-11.65981819	3.389130167	5.432839775	14.79119922	9.172184755	-13.15033537	-12.83931015	-5.392953349	1.511880661	-9.116900493	-1.443406606	-6.773621237	-7.686419981	-9.599487934	-7.158351674	-10.85445594	-9.228499481	-9.539926508	-6.152434601	13.41354101	17.94717758	16.81511234	14.98135188	6.920431366	-2.055220721	1.349606118	2.134124257	-1.577444417	6.784652553	-1.428372177	6.890905609	-8.808118606	-2.819655891	10.14300462	-7.02261249	19.93057108	17.97041734	18.18148516	-4.72949982	1.196387744	0.784357734	3.847690432	9.587565551
-10.79190043	-8.690674895	15.52981624	15.45219443	2.112415424	-10.00249224	3.160302099	2.819855072	15.4573594	12.12226138	-13.15526561	-12.08685415	-4.39245454	1.667721085	-8.061176984	-5.94683457	-6.135540923	-6.621363262	-10.39843137	-10.16985065	-11.60417717	-12.36924079	-12.54200917	-7.295588172	13.84924588	17.63596778	19.38703688	14.99507786	0.894141532	-5.034940366	2.6730614	-2.198872169	-0.310506001	5.12729716	-2.506404966	6.615787801	-8.432487416	-2.932308181	9.461666308	-9.043486454	20.17756855	17.08897495	19.82039417	-4.457273497	0.547847284	-1.361652659	0.828899084	9.987833751
-10.77224517	-12.28668457	14.56540195	14.25450268	-0.030275428	-9.499901436	3.664653902	1.978630013	16.25210775	12.62678381	-12.09340925	-9.969472453	-6.613456695	-1.427183014	-7.04716384	-7.021445009	-6.863877586	-6.684123314	-11.25618621	-9.649550828	-11.24747517	-13.36789752	-13.69356303	-10.28724844	15.24015506	17.74952959	17.5484128	14.43142428	0.217720732	-6.759467724	1.167161708	-3.739218882	-1.554697977	6.4310411	-3.770247571	5.228243267	-9.145464138	-5.490283533	10.35043622	-8.486382066	19.73240818	20.64975131	22.02282679	-5.303924828	-0.15415193	-4.781489304	-3.218067825	7.165260445
-10.71976996	-10.36141652	14.71357486	14.41521624	-0.091085867	-9.883074364	3.394690042	0.680355827	17.14783386	13.25303376	-12.72577482	-10.4205372	-8.044389842	-1.284719764	-3.30006248	-4.583074539	-10.87721984	-5.820277402	-12.04646204	-8.425591703	-12.56707274	-13.121597	-15.96794703	-11.66822551	15.03664955	18.44337609	20.35474432	15.58858193	-1.23981741	-8.160905769	0.973562564	-3.329003188	-2.608737432	3.708593605	-3.601720213	6.355722004	-8.602173409	-5.221151342	10.14712673	-8.978550764	19.52780071	20.86097174	25.18499311	-6.777557425	-1.612426017	-5.364493839	-1.085094618	1.0739348
-9.997950639	-9.097634695	16.16648374	16.4168035	-2.028411106	-9.985626438	6.142203453	0.683176456	17.78869682	14.43922712	-14.58777953	-11.29814332	-5.066323831	-2.705282283	4.440617014	-4.892479734	-8.624463403	-6.752860156	-13.02663644	-9.266062175	-14.39515292	-13.99072756	-16.44664262	-12.22227522	17.97849611	19.75064502	18.37130282	16.17422198	-1.29086392	-8.084500037	4.370820063	4.925596777	-5.502166383	0.610551386	-4.693940321	2.831697413	-8.631473138	-5.860279572	8.287919258	-8.711551866	19.53996896	22.12901833	21.03549737	-5.334647509	-3.187984974	-7.944740455	-0.960655181	-1.026080628
-9.899998442	-8.766337281	16.99321194	17.70507118	-1.940034555	-12.04450201	8.350666313	-0.333103827	19.81842164	16.76630588	-13.96182417	-8.753777394	-5.816275419	-4.595405519	8.675077974	-6.375676894	-9.645029625	-8.227994999	-12.17845065	-8.458126369	-14.67244061	-15.7124494	-16.77797679	-12.49424622	18.13574818	19.52079255	18.15611432	15.43595273	-3.326739533	-7.934528817	3.801284532	9.701268484	-6.383660448	-3.050251944	-6.448327562	-0.477575722	-9.981752127	-4.380458423	9.585154622	-8.554699343	22.20671648	21.52472736	17.53948718	-4.156789211	-3.79028089	-7.855176906	-4.337913417	-1.75668327
-10.52869213	-7.281846871	17.35035611	18.29407359	-0.935273436	-10.34231133	8.985045486	-0.043178328	19.38492495	16.70018321	-12.54742581	-7.941888256	-9.193298622	-3.601310055	8.476745368	-5.987859904	-10.64468577	-6.879407415	-9.548785396	-7.33949413	-15.03388775	-14.65506509	-16.53634046	-13.83228807	17.47565744	19.77133736	19.46338768	16.4882226	-2.633208976	-6.694930782	3.362859918	7.415472303	-6.201170757	-3.534435122	-7.356859203	-2.822690349	-9.153101125	-5.766269146	10.26823061	-8.901727258	22.30282216	17.91906514	18.99553776	-2.176432228	-3.380958263	-11.96457904	-3.443043691	-3.040771858
-11.36106719	-3.226755476	17.85245067	18.22346822	-0.279915361	-8.243884906	10.46307011	0.660349029	19.67467647	16.36878473	-11.29946542	-7.65238127	-8.970550639	-3.499623775	11.23640378	-7.537821773	-12.3424534	-8.585638685	-9.333329254	-9.100864713	-16.39619883	-14.20489855	-16.96278996	-13.87957243	18.53165821	18.6183068	19.28841502	15.88628344	-2.495830059	-7.324972684	3.023283836	3.393459625	-5.185989159	-4.052874771	-7.309124169	-3.742295593	-10.94684396	-5.30850425	7.72329007	-9.837507504	21.07149535	20.49134511	17.46234379	-2.909072461	-5.606524886	-11.00378222	-4.440631304	-4.28320651
-11.51703995	4.038310188	17.86829894	18.54714884	-2.298253703	-7.935191062	12.44402929	-0.194019158	16.30971923	17.60166026	-10.70877656	-7.415412737	-8.157185399	-6.983779071	11.27169868	-9.227701762	-13.36656441	-9.241659327	-8.601456147	-10.34341122	-15.52707844	-15.33664933	-18.26080756	-14.83367807	18.270905	18.73260549	19.6146558	16.37393656	-2.604040828	-9.855680542	3.342001147	1.660779433	-4.135133365	-5.397014788	-6.908017537	-4.36776041	-10.83450432	-6.527257757	5.881312185	-9.696598408	22.99699557	23.57800493	20.26925715	-2.240437185	-6.256129028	-12.32133621	-5.703120353	-6.472912322
-10.14707372	10.05235281	18.72866072	18.69185284	-2.969683713	-8.65617741	14.45119332	-2.034119706	20.91285729	17.94628012	-12.46245678	-9.64562136	-8.762838178	-7.204620574	13.11695941	-8.593805066	-12.82629584	-9.056403003	-9.8571127	-8.508260312	-13.23061237	-14.59146995	-17.47145333	-14.04181729	19.1282944	20.04076068	19.26532272	16.426746	-1.082431747	-9.944057912	1.401362559	-2.932531967	-6.223092183	-5.403133052	-7.849142791	-5.410715107	-11.78179132	-6.970123899	4.258569414	-10.84776887	19.55554464	23.07527123	18.56013027	-1.179249509	-8.656723516	-13.20461702	-7.891866127	-8.61614989
-11.09637954	12.71722268	17.97394706	17.90184723	-2.593603838	-6.574833794	16.44388813	-3.666897334	16.97685977	17.21142293	-13.60799731	-9.648608017	-9.443170975	-6.07622853	11.25663708	-9.150285914	-11.76063619	-9.664339194	-9.306480994	-9.692318417	-14.13457295	-15.67339468	-16.71969875	-13.68451487	17.41151926	19.0546383	18.83301907	16.18406229	-1.033146711	-9.297010605	1.480767646	-5.504127127	-8.770151376	-8.585328211	-7.845542335	-5.951787568	-8.980410081	-8.116388639	2.733270279	-11.27336096	22.96555126	20.01382969	26.3740324	0.714926189	-8.209284872	-14.04089226	-8.699204521	-8.924326797
-10.16416914	12.57450989	19.37955037	19.22270958	-2.545348494	-4.879457652	16.73261158	-3.010466161	22.10021506	18.41960054	-13.8914806	-8.704157554	-10.79865173	-7.631916507	13.85731671	-8.597101005	-11.6806029	-8.357212671	-7.906484805	-7.192153753	-14.51560041	-17.27662045	-17.04496239	-13.62159452	17.66350282	17.35602216	20.16972504	16.5226524	-2.619265103	-5.346013677	1.939801899	-5.521654555	-9.030731199	-8.551712031	-6.263749176	-8.919063943	-9.954052471	-7.028224578	2.515865114	-10.68297785	18.74818354	23.84232987	22.07308213	2.098397329	-8.198673231	-14.07321317	-11.24008984	-10.01990647
-10.43235163	12.86336732	19.16840656	19.13544646	-3.632543395	-4.527838781	17.53825208	-2.386192263	20.32988429	20.64140665	-15.12978717	-9.099318073	-12.65724924	-6.949067496	16.17947489	-8.137527733	-10.7531583	-5.507562753	-6.130847441	-3.757213734	-13.69394866	-15.24615969	-16.68037173	-13.31815119	18.65751636	15.92118443	18.92193655	16.8014739	-3.700428697	-3.327468238	1.960983738	-4.102264148	-9.412766319	-9.500975396	-8.066825205	-8.589340115	-11.03908679	-6.820252207	0.313972109	-9.131934751	25.29191072	22.79838087	23.63459277	5.171802836	-9.980791648	-14.06476288	-9.624589867	-10.02379092
-7.872300813	13.21655064	18.85734693	18.51138958	-5.058535465	-3.627885635	17.60215605	-0.813783615	18.40445826	19.84632455	-13.4550114	-8.378738535	-12.16557592	-6.777735707	16.08943838	-9.762116093	-8.859716078	-5.722321557	-5.834257351	-4.009220547	-14.48813026	-14.26740949	-16.47317952	-13.96524365	18.15448471	15.88639129	18.51330843	17.77231758	-3.926427588	-3.555747167	1.789094896	1.358320625	-9.923529157	-9.562369238	-7.950541556	-9.623953259	-11.20744861	-8.205889059	-0.84508953	-10.20145098	24.55432046	21.17199669	25.3244104	9.304554628	-11.62535796	-15.2880273	-6.71454922	-10.47363454
-10.48077222	14.38505192	18.37937223	17.74127191	-6.442564303	-4.936621946	18.07445441	-2.461369098	18.72127556	20.11271086	-9.508722635	-7.635446728	-12.31490314	-6.052586069	15.28495261	-9.852102193	-9.84185653	-5.196306712	0.402054997	-0.259939257	-13.81326788	-14.47913412	-15.36368431	-13.17870242	18.24412206	17.36018936	18.08808885	17.46954343	-3.143218471	-2.710342779	0.732272996	4.142406882	-8.112114459	-9.471878432	-7.051792522	-9.553282341	-9.583942643	-8.602095545	-1.208707726	-11.26048705	22.44474386	23.96647986	23.07900462	17.56569974	-11.82034467	-15.72397919	-5.740895732	-12.10388191
-9.920297104	13.43165187	17.73536336	17.22325194	-9.084821391	-3.294535177	18.12401254	-2.703676776	16.14928877	20.61482308	-8.633804866	-8.419174797	-11.42649507	-6.126952994	16.83667073	-8.415262352	-9.33966691	-6.837694476	5.402058141	7.529141394	-13.4637072	-14.51057716	-16.19492283	-12.63268011	18.1408976	16.75741632	18.93035163	17.71086844	-3.353787088	-1.594595096	1.616249042	4.201799356	-8.408564167	-9.515973967	-6.835947112	-9.482964631	-8.296123961	-7.093684281	-2.939395203	-10.8309677	24.78783724	19.62598846	21.44739165	18.88098102	-10.27065278	-15.592625	-5.677229246	-11.14267975
-8.618195596	13.94001263	16.94591462	16.77064746	-7.49469425	-1.094145209	20.74138325	-3.989715675	19.36007648	18.86277243	-5.982471199	-7.866155096	-10.52574345	-7.412263473	16.77346412	-8.32113482	-9.773735192	-6.302085188	8.967179466	13.18065438	-13.79263659	-14.03261418	-13.57735644	-13.9793378	17.07467888	18.03308012	19.31711464	17.56286098	-4.662505869	-1.571401866	1.248625974	4.835463659	-9.845994832	-8.93397104	-7.962143993	-9.474275773	-9.087272349	-8.92240356	-4.603935501	-9.302040584	21.0264818	21.80927111	26.7366352	21.58850149	-10.88519442	-16.14469233	-7.281409492	-12.32265896
-6.118305698	14.39591553	16.00468214	16.04032628	-5.73734505	-0.870887779	17.16349802	-3.270356128	21.59671452	19.44193977	-2.664495676	-7.328980946	-11.32694731	-6.398863766	19.20795006	-8.697848372	-10.07531067	-5.453735843	9.684273065	14.43507985	-12.08900313	-14.43304363	-14.21403581	-13.80207396	17.11571511	16.82283554	19.61666543	16.47081058	-4.111285812	-1.094089165	-0.86740674	9.488908887	-10.35366299	-8.265439252	-9.598594511	-8.715280026	-7.954143501	-8.897964992	-5.184607228	-8.297235543	23.31312789	22.59757553	20.44032416	21.10816482	-11.46529598	-16.48661925	-6.371981212	-13.6846043
-2.53418659	15.72085399	15.55758758	15.52493167	-6.284795704	-0.437279747	20.57905261	-1.788177029	20.23463542	18.89932133	1.170237892	-5.699214412	-11.03501686	-6.607687671	20.93492702	-6.955272092	-11.38332547	-4.188675394	11.68904335	15.86530692	-13.18223667	-14.77746654	-14.50186454	-12.94093741	17.54789066	17.00137466	18.345844	16.22979976	-4.078385945	0.052552318	-0.679740893	10.91389726	-11.11952802	-8.97323701	-9.79333515	-8.631182934	-9.20060891	-6.130610726	-5.861495141	-9.058964853	22.31457138	19.50980718	22.53819301	20.09888497	-10.11406681	-14.5432685	-7.240259684	-12.29635
4.737677374	16.06706006	16.41138943	16.37950357	-5.867840795	4.319229859	19.18243475	-1.96972598	17.53769732	17.42582254	0.044555273	-3.093971356	-11.11402775	-6.77120324	21.43462239	-4.619149544	-11.27527286	-3.184996307	11.6837508	15.81899568	-12.95188304	-14.96613559	-14.01702612	-13.66641798	17.98466801	15.58332026	12.79207765	15.66594799	-2.669010517	-0.203654558	2.132633844	6.114195671	-10.41030109	-8.069002428	-7.093305707	-8.816957933	-7.435446411	-6.778257797	-6.469318974	-8.01666827	20.42972539	20.12803548	20.62532139	21.34975288	-11.14280538	-15.61500985	-7.292365741	-12.46523416
8.906915921	17.22128921	15.56984911	15.62146213	-5.864928546	8.95882814	19.29511247	-1.449936478	19.47423007	23.5336914	5.023302524	-1.322532818	-10.27965104	-8.025492316	18.6051986	-4.833194502	-9.226492424	1.586181088	13.16183065	18.37623556	-14.14396024	-15.45702404	-14.5131351	-15.09146382	18.67077279	16.0840011	10.24707082	13.03841783	-2.47160125	1.522645762	2.346679766	8.634402466	-9.552425967	-9.157941926	-6.051657782	-7.960964585	-6.882984991	-7.846585519	-7.097928786	-9.182534985	21.67293944	17.54394827	26.44646949	20.50528422	-11.92886056	-16.29566112	-8.739996104	-12.73367184
