7.180844789	17.73060986	15.67404974	7.534266991	7.084079239	-5.148253379	6.771482923	12.00839855	17.91929955	18.55467988	19.31119045	18.92368392	9.98508222	15.52848335	22.16609004	12.68016841	16.13468182	18.92328818	14.12274178	12.2375128	7.331373305	13.12739667	12.64032474	8.862435803	11.88096661	15.9468402	12.2134549	8.038192056	12.77497459	22.66206215	20.7234615	12.98379842	13.38922027	15.45849804	8.814425053	9.957616577	14.18348762	14.81501751	17.54551649	18.80926828	17.43181222	17.27159343	21.49254375	16.28688122	17.51000431	15.68257696	13.09544061	17.80017005
5.652150487	11.49709582	16.00974819	11.08555693	9.571875086	-1.316601007	8.636413492	11.32846752	17.4171625	22.68842489	21.77340558	23.68715795	11.7264716	14.36792005	19.40945987	6.888895431	17.0562974	17.54055046	15.26404569	13.0299515	8.415272114	13.65536647	11.58284653	6.230674091	8.547056359	18.424943	15.85263946	10.79920174	13.39114696	24.38657086	7.864843914	12.10301783	13.3329502	14.21954032	10.97492796	10.25546851	17.93741604	14.17281603	17.60251676	17.41563059	15.97151363	16.00299634	25.88438502	19.67412046	17.10787765	16.62378629	17.0508429	18.96860832
6.079102937	12.56161041	13.50247869	12.94681872	10.82574625	3.574350282	11.20175604	13.25080212	18.55957962	20.9996427	23.80422401	22.14813679	12.53099379	13.94487946	18.95638889	6.469784382	17.52535752	13.79622737	15.94098814	12.05197597	12.121642	13.84814294	10.87726533	7.583030716	7.86567246	15.64396573	16.36560332	11.05305902	14.93628329	25.61931983	7.162564579	13.29241482	12.20985426	15.41201591	13.67510048	11.57711132	18.51602015	13.60387869	18.26887269	16.52083558	17.98780042	18.76890973	20.37133156	20.17178897	15.29826618	18.45145968	16.73823949	15.80849904
9.947157071	13.55736467	13.51309375	13.15871081	8.81720054	9.411590293	9.991385506	13.6018506	20.1297041	21.89408447	20.90635606	14.04030993	12.14157473	15.25673534	9.595658566	9.142388757	16.207529	17.76237517	17.14171323	12.0474139	18.19782132	12.82786271	11.55582467	12.40143407	8.541752152	15.79979213	13.21155242	7.942548586	17.08688108	24.16958781	11.46744522	13.82735402	11.42788843	15.06333873	14.25798393	11.95030058	18.05959285	13.8349714	18.87861223	15.6944291	19.91610492	19.38277077	26.53384111	20.57763514	9.029991303	18.72364829	10.83413971	19.76088271
11.05867795	13.08848085	12.799336	14.63272955	10.29914648	10.09954361	10.35000617	15.15404493	17.75498238	26.73747025	27.38263301	12.91936153	13.52157162	14.17882638	8.348475517	7.097133946	16.53860625	16.61620974	15.28472363	12.09390701	18.12514365	9.39374277	12.68244841	12.5831239	7.977243449	15.41361325	14.1002662	8.252440319	17.02711915	20.60500685	11.2777721	14.95875199	11.57365139	14.90224558	13.78105635	13.63352964	17.13245749	14.07350687	19.2389461	16.90779151	18.77569304	20.55148124	25.2532353	22.89506364	7.239550167	17.01681197	7.8135177	22.12567952
10.49492198	13.14516872	13.18494696	15.38203552	11.06977846	9.451829866	8.498169441	14.05030364	17.69563127	21.37556238	19.8489085	14.65381867	13.39114949	15.244259	10.10861384	7.197999331	15.76584356	15.17251667	9.228263716	13.1485069	21.30385608	12.04550028	10.9487089	10.31235723	7.681480211	12.28976741	12.65051046	8.638746007	18.73520791	15.84258732	12.04371454	14.67692201	9.867583794	14.98553633	12.77491832	12.6657217	16.40310212	14.36936992	18.78631923	17.64563155	20.13088898	19.18777737	22.79714181	21.55264716	11.21802582	16.25824073	9.033616308	20.60462438
11.94645842	12.69008681	12.89098155	15.05002855	10.64695333	8.338257306	8.404442426	15.03691201	15.7454726	20.68025706	18.40343118	13.17466106	11.83766536	16.79938848	10.27858368	6.622156239	15.17617314	14.8083238	14.34852587	11.52187509	19.10662001	9.98940192	13.17788832	11.5168934	5.832528622	10.84504792	9.559774163	7.656588155	19.28361326	16.02631273	13.93589052	14.35356628	9.436033739	15.17716364	13.58764507	13.89832785	16.52634036	13.73546704	19.35170222	16.55581846	19.66175472	17.91359688	19.60884805	21.28417825	14.97220301	3.654757347	10.29365836	12.06688557
13.51971904	11.39294556	13.3759159	13.43446462	11.21706454	10.62459623	8.194754593	14.13204385	15.51145103	21.4416591	19.66920933	13.68232467	13.77097267	16.22147298	9.711255557	7.882470401	15.52301651	14.59491561	15.89748283	12.0955147	20.38385726	11.01667558	11.72727904	10.25889402	6.192859142	11.12220618	7.536633802	7.296402481	17.72722443	18.47828853	14.88874822	14.39069562	6.981041172	14.16095871	13.74803168	14.55223847	16.17386041	13.963979	18.37074841	15.52601354	16.96424291	17.86239255	18.64076469	19.4669968	16.18499641	2.970976978	13.00207527	5.277818804
13.76647758	10.4856491	13.10708413	13.03472186	8.705761729	11.05389296	9.054127113	14.72617528	15.30175648	17.98543643	23.37345737	13.47348935	13.86557922	14.40224324	9.664169947	7.470577508	11.73594207	13.02855041	16.97473475	11.39057844	19.26783479	7.546713295	11.50501384	11.30693656	8.859092751	11.4910533	7.652894915	5.667245889	16.0889746	16.96456515	14.85210674	14.36009848	8.373292735	15.96962158	14.12655158	13.47054423	16.08025045	13.83873409	17.86664439	14.32317977	13.20282069	14.48695538	17.17661507	16.032692	16.04852203	9.02973091	17.03840123	8.201963015
12.96803003	10.15804052	13.07838709	14.15338676	9.544741244	9.515353743	8.543938364	13.5501965	15.86579339	16.70212364	27.47279922	13.1449435	13.56540043	8.190846458	8.699827921	7.594326969	8.975166925	11.88112312	13.98933856	7.992488104	15.15268802	7.612962942	12.12996684	11.39180884	9.367408246	11.88613695	8.248856861	6.840270347	16.82430385	16.53109756	13.49329012	13.78924349	8.052938782	15.86500787	14.60627037	14.35584935	16.96115327	14.14730434	18.09515737	14.55900858	14.16107267	14.16462491	16.73048643	13.939714	15.76602076	11.05351697	17.71972546	11.43660614
