19.9227932095,15.4533780334,15.6454574408,20.240864321,16.0384356377,15.4389561372
18.3057720129,16.2579485602,13.0702607932,18.5076770097,16.3268113602,13.0233509033
18.2586903378,14.1988985261,14.0099633814,17.6146588802,13.7990787226,13.8777203668
18.6617368197,15.8895799033,12.7742915718,18.8175642279,16.6968453154,12.0974739985
20.1316970378,20.0167864549,19.1954603706,19.1661292359,18.3120418429,18.485434543
21.2926416321,16.7208759737,17.8160625867,19.823114463,16.699775073,18.6050125043
14.7818761057,16.5458614187,17.5250030723,14.1115818277,17.4260209039,19.000014035
21.1072368079,15.8206311288,16.9493471259,21.6924761007,16.7871974719,16.8598834537
22.7497504753,19.881742424,20.2527923442,22.0316282639,18.4376077455,21.0455713584
21.9826858733,19.9087212922,24.3859615198,21.8654269993,18.2526435598,23.1824427335
23.6105742296,20.0263245022,22.0217862737,22.2988536573,18.1387981539,22.0711029492
22.4880340572,18.6607340334,20.5032193223,22.76338064,17.7767710065,20.4790656285
17.7439610198,16.1044349317,13.1279797284,20.2382762394,17.531990588,13.9071905627
19.1412164114,17.2864736873,14.9974409269,19.3602125597,20.2305847188,17.9462313118
20.1743514068,17.8339300953,14.3818852787,20.8590089785,19.6462823817,17.7128847696
18.1152358498,19.0246974798,15.5359311173,18.9674678337,21.0059055774,20.0489269263
20.6374327029,18.9854819684,14.783661565,22.4352985696,17.8740958977,15.2607575608
22.0201795375,18.4743311079,14.663620293,21.2608643119,18.8936463194,14.9582222119
16.4668307209,17.3340552744,13.5009688356,18.6201443511,17.2132354152,14.0130855218
22.0874586861,19.1608256782,14.8211379233,21.2609138416,18.9691894684,14.7904464955
20.2080582288,16.3508242557,15.7680036642,20.1137687807,16.2302187837,16.1681941471
21.9956703673,16.4787499692,15.1928348525,21.4637416277,16.2058776067,15.60711911
21.8624256218,16.7651915636,15.7264914259,21.7101054367,16.5295368912,16.1019783615
21.4077216341,15.2700080194,16.7327864521,21.6379667328,15.3720979854,16.7331482349
19.9365097666,15.2993089571,11.8207168338,18.2581954794,14.4259088349,9.26054618382
20.9134144226,15.5555710513,12.3996027484,19.5553387101,15.1190923941,10.1268027962
18.6876968892,15.3266508157,12.6955166706,17.8079964687,14.405544292,9.87261091482
18.7612184962,15.4238084236,12.1397312527,17.0497465135,14.381100975,10.3302725913
23.1351066972,22.2195959514,15.5047044402,22.7661036329,23.4309398761,15.38750371
26.6623218628,21.6470423937,17.1030386088,25.9891202591,22.1074632972,17.6203404112
25.513981438,20.4675295431,16.2759644613,25.6719032934,21.4002128011,16.1733500184
23.2980124269,18.5526253102,13.5387425149,18.7733207243,15.2075351569,12.998275918
20.6482471082,17.3984356845,17.832002543,19.9385584643,16.8972834049,17.4506358116
18.7908395271,14.9959748577,14.670731679,18.4199235833,15.5840903897,16.75473564
18.8662237066,16.1940749322,17.2198991035,17.2524962867,15.883723065,16.0340389438
18.6563756639,13.7395437243,15.8881758344,17.0334918457,13.2164033819,15.1628214583
22.7520858756,20.6330127219,19.4686188612,22.3884207581,19.595600425,19.9099467464
20.7128179617,19.6787544809,19.087491757,20.0229905246,20.4823930204,19.7828024898
21.8086937809,20.4194219,18.4228128752,21.4394233775,20.6303783705,19.5455641609
23.4717241267,14.9698459001,19.8070051183,22.9439974898,15.5760491157,20.7055932981
22.8933922821,18.6913019117,18.9601810838,24.1511049736,19.8313785967,21.4630612286
24.5435719209,19.2722356807,20.2510525139,22.1771748102,16.710779212,18.8303450531
24.5136214629,20.469023949,18.7031013441,22.1192785154,18.8243017035,17.7490307925
21.3446252222,20.1831695749,19.2096466125,22.9385205505,21.301132276,21.7515058677
15.1151971235,17.3927718915,15.4866939399,17.6356091591,16.5486190636,14.8800867667
20.0288684269,15.6601620797,14.7849272068,20.2163917106,13.9428027875,14.2302596022
22.5413594325,15.7681196548,14.3326239426,20.0385738147,17.1983226994,16.0517666484
18.6123034972,16.6391665672,15.3324867035,20.5422079558,15.3443967826,14.7106754267
